Matapan, x -1604, y 1816
, x 986, y 1816
, x 704, y 1826
, x -1670, y 1828
, x 70, y 1829
, x -1556, y 1831
, x -1233, y 1835
, x 1248, y 1857
, x -153, y 1872
, x -1693, y 1885
, x -679, y 1892
, x -1835, y 1899
, x -587, y 1901
, x 806, y 1904
, x 5, y 1906
, x 1606, y 1912
, x -1619, y 1923
, x 472, y 1929
, x -1574, y 1929
, x 668, y 1934
, x -1654, y 1932
, x 881, y 1942
, x 391, y 1940
, x -1673, y 1951
, x -253, y 1960
, x -1086, y 1962
, x 309, y 1961
, x -1307, y 1962
, x 1363, y 1970
, x 1773, y 1975
, x 420, y 1977
, x -802, y 1979
, x -703, y 1981
, x -796, y 1997
, x 658, y 2001
, x -900, y 2002
, x 468, y 2011
, x 352, y 2011
, x -1020, y 2010
, x 1182, y 2015
, x 428, y 2034
, x 1486, y 2036
, x 315, y 2043
, x -761, y 2046
, x 885, y 2048
, x -1002, y 2050
Manticore, x 256, y 2055
, x 646, y 2067
, x 458, y 2071
, x 1388, y 2073
, x -394, y 2080
, x 806, y 2085
, x -645, y 2090
, x -1380, y 2093
, x -160, y 2099
, x 373, y 2094
, x -977, y 2103
, x -1931, y 2105
, x 528, y 2105
, x -1239, y 2112
, x 639, y 2117
, x -57, y 2120
, x -1314, y 2126
, x -314, y 2124
, x 783, y 2126
, x -547, y 2131
, x 1005, y 2137
, x 296, y 2138
, x -1541, y 2138
, x -988, y 2139
, x 1291, y 2146
, x 755, y 2146
, x 502, y 2145
, x 630, y 2151
, x -758, y 2150
, x -454, y 2153
, x 1169, y 2152
, x -1660, y 2163
, x -983, y 2175
, x 368, y 2180
, x 1014, y 2178
, x -47, y 2184
, x 238, y 2185
, x -1191, y 2186
, x 857, y 2190
, x 291, y 2197
, x 679, y 2202
, x 1248, y 2207
, x 445, y 2206
, x -529, y 2209
, x -791, y 2214
Durandel, x -595, y 2218
, x 109, y 2219
, x 738, y 2221
, x 232, y 2232
, x 383, y 2232
, x 1496, y 2236
, x 587, y 2237
Gregor, x -440, y 2238
, x 915, y 2238
, x -498, y 2241
, x 812, y 2248
, x 285, y 2253
, x -370, y 2264
, x -704, y 2266
, x -1622, y 2271
, x 492, y 2274
, x 316, y 2277
, x 408, y 2279
, x 1439, y 2286
, x 834, y 2289
, x 671, y 2289
, x 861, y 2290
, x 805, y 2291
, x -856, y 2291
, x 986, y 2292
, x -59, y 2304
, x 1323, y 2308
, x 1631, y 2314
, x -302, y 2315
, x -790, y 2316
, x -382, y 2319
, x -1300, y 2317
, x 378, y 2323
, x 938, y 2328
, x 219, y 2331
, x 771, y 2333
, x 634, y 2337
, x -1106, y 2336
, x -1691, y 2354
, x 1267, y 2355
, x 317, y 2365
, x -1396, y 2367
, x 1761, y 2365
, x 958, y 2366
, x 1520, y 2370
, x -686, y 2370
, x 825, y 2373
, x -1694, y 2373
, x 897, y 2377
, x 728, y 2379
, x -938, y 2377
, x 89, y 2379
, x -747, y 2383
, x 1565, y 2383
, x 1403, y 2389
Trevor's Star, x 984, y 2389
, x -808, y 2390
New Berlin, x -559, y 2393
, x -188, y 2395
, x -306, y 2397
, x -1541, y 2397
, x -77, y 2403
, x -625, y 2408
, x 1025, y 2415
, x -1135, y 2416
, x 730, y 2419
, x 983, y 2421
, x 790, y 2424
, x 1515, y 2434
, x -1211, y 2435
, x 719, y 2439
, x 933, y 2444
, x 353, y 2443
, x 224, y 2452
, x -653, y 2453
, x 1082, y 2456
, x -1330, y 2454
, x -733, y 2475
, x 854, y 2477
, x 315, y 2479
, x 750, y 2482
, x -220, y 2484
, x -969, y 2489
, x 1047, y 2492
, x 1135, y 2493
, x 707, y 2494
, x -1559, y 2496
, x -364, y 2498
, x 1362, y 2505
, x 243, y 2508
, x -489, y 2510
, x -623, y 2513
, x 1266, y 2517
, x 1062, y 2516
, x 1464, y 2525
, x 802, y 2525
, x -408, y 2528
, x -1399, y 2532
, x -1114, y 2544
, x 1566, y 2544
, x -327, y 2551
, x -689, y 2551
Psyche, x -44, y 2553
, x 507, y 2554
, x -1489, y 2556
, x 1352, y 2558
Lovat, x 1076, y 2559
, x 35, y 2561
, x -1255, y 2560
, x 569, y 2562
, x -478, y 2563
, x -772, y 2569
, x -53, y 2571
, x -1955, y 2570
Slocum, x -144, y 2576
, x 993, y 2576
, x 1059, y 2580
Saginaw, x 22, y 2583
, x -567, y 2583
, x -976, y 2589
, x 851, y 2591
, x -31, y 2591
, x 728, y 2593
Midgard, x -1254, y 2594
, x 1627, y 2596
, x 1137, y 2596
Creswell, x -71, y 2598
Trellis, x -164, y 2602
Magyar, x -123, y 2612
, x 1328, y 2613
, x 28, y 2617
Hera, x -9, y 2611
, x 1452, y 2622
, x 1030, y 2622
Schiller, x -143, y 2620
Marsh, x -247, y 2623
, x -1587, y 2623
, x 1100, y 2626
, x -1469, y 2626
, x -1682, y 2628
, x -587, y 2628
Sharon's Star, x -91, y 2631
Sachsen, x -185, y 2630
, x -1171, y 2633
, x 1234, y 2637
Sigma, x -37, y 2639
Zorester, x -149, y 2646
, x -1071, y 2650
Haven, x 1191, y 2652
Posnan, x -92, y 2651
, x -366, y 2653
Lutrell, x 26, y 2651
Arendscheldt, x -63, y 2658
, x 1554, y 2663
Lua Hiller, x -160, y 2666
, x -956, y 2675
, x -1221, y 2679
Hillman, x 80, y 2683
, x 1047, y 2686
, x 1318, y 2686
, x -1613, y 2686
, x 620, y 2688
, x -395, y 2689
, x 1540, y 2690
Tyler's Star, x -88, y 2689
, x 1604, y 2690
, x -169, y 2696
, x 699, y 2699
, x 212, y 2697
Libau, x -226, y 2699
, x -284, y 2711
Telmach, x -146, y 2712
, x 983, y 2714
, x 375, y 2713
, x -1252, y 2714
Silesia, x -54, y 2725
, x 1135, y 2727
, x -1170, y 2725
Gosset, x -201, y 2729
, x 677, y 2742
, x -579, y 2741
Breslau, x -216, y 2748
, x 1309, y 2752
, x 869, y 2752
Brinkman, x -112, y 2755
, x 1109, y 2757
Hume, x -173, y 2754
, x 933, y 2760
, x -1450, y 2761
, x 212, y 2772
, x -487, y 2787
, x 1455, y 2787
, x 1033, y 2792
, x -1601, y 2793
, x 955, y 2801
, x 364, y 2808
, x -202, y 2819
, x 743, y 2823
, x 515, y 2825
, x -1450, y 2825
, x -992, y 2826
, x -729, y 2827
, x 1689, y 2828
, x -1688, y 2830
, x 854, y 2835
, x -1168, y 2837
, x 1193, y 2841
, x 1407, y 2840
Tumult, x -10, y 2841
Terrance, x 87, y 2848
, x -1489, y 2857
, x -1304, y 2861
, x 1308, y 2864
, x -1077, y 2869
Carlton, x -150, y 2878
Sarah, x -94, y 2886
, x 1489, y 2890
, x -725, y 2893
Basilisk, x 256, y 2895
, x 1197, y 2899
, x 1506, y 2907
Jarmon, x 12, y 2912
Hendrikson, x 12, y 2912
Willis, x 12, y 2912
, x -1237, y 2916
, x 946, y 2919
, x 1051, y 2927
, x -1155, y 2944
, x 1341, y 2967
, x 780, y 2988
, x 178, y 2987
, x -409, y 3003
, x 460, y 3028
, x 1620, y 3039
, x 82, y 3052
, x -106, y 3091
, x 898, y 3098
, x -709, y 3115
